N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Minimum Monomer Separations (A)
3mer-0+11+153,-0.00178429,2,-0.00118953,-76.43946492,1.718320e-11, 2.680 11.855 18.078 
3mer-0+53+88,0.00001785,2,0.00001190,-76.43945302,4.898348e-13, 8.595 12.099 18.078 
3mer-0+43+99,0.00000761,2,0.00000508,-76.43944794,4.898348e-13, 8.595 12.099 18.078 
3mer-0+23+128,0.00001943,1,0.00000648,-76.43944147,1.311550e-12, 6.186 12.106 18.078 
3mer-0+28+104,0.00010003,1,0.00003334,-76.43940812,1.991502e-12, 5.382 12.106 18.078 
3mer-0+94+104,0.00000263,1,0.00000088,-76.43940725,1.961101e-13,11.654 12.106 18.078 
3mer-0+95+128,0.00001470,1,0.00000490,-76.43940235,2.239604e-13,11.150 12.106 18.078 
3mer-0+58+82,0.00003728,1,0.00001243,-76.43938992,2.400960e-13,10.744 12.275 18.078 
3mer-0+21+126,-0.00005120,2,-0.00003413,-76.43942405,2.187342e-12, 5.059 12.481 18.078 
3mer-0+21+163,0.00078371,1,0.00026124,-76.43916281,2.187342e-12, 5.059 12.481 18.078 
3mer-0+58+147,0.00000394,1,0.00000131,-76.43916150,1.899691e-13,10.744 13.272 18.078 
3mer-0+14+146,0.00030167,1,0.00010056,-76.43906094,1.443402e-12, 5.382 13.478 18.078 
3mer-0+15+127,0.00013810,1,0.00004603,-76.43901491,9.505862e-13, 6.186 13.478 18.078 
3mer-0+108+146,0.00000184,1,0.00000061,-76.43901430,1.421369e-13,11.654 13.478 18.078 
3mer-0+115+127,-0.00001707,1,-0.00000569,-76.43901999,1.623222e-13,11.150 13.478 18.078 
3mer-0+32+116,0.00003623,1,0.00001208,-76.43900791,3.133288e-13, 8.843 13.648 18.078 
3mer-0+32+149,-0.00003492,1,-0.00001164,-76.43901955,3.133288e-13, 8.843 13.648 18.078 
3mer-0+80+137,0.00000683,1,0.00000228,-76.43901727,1.386185e-13,11.522 13.747 18.078 
3mer-0+52+123,0.00001707,1,0.00000569,-76.43901158,1.641670e-13,10.840 13.810 18.078 
3mer-0+86+123,0.00000656,1,0.00000219,-76.43900940,1.641670e-13,10.840 13.810 18.078 
3mer-0+20+145,0.00004175,1,0.00001392,-76.43899548,6.271013e-13, 6.746 14.197 18.078 
3mer-0+114+121,-0.00000184,1,-0.00000061,-76.43899609,6.720908e-14,13.898 14.507 18.078 
3mer-0+106+140,0.00000866,1,0.00000289,-76.43899321,6.720908e-14,13.898 14.507 18.078 
3mer-0+54+155,0.00003938,1,0.00001313,-76.43898008,1.568453e-13,10.437 14.563 18.078 
3mer-0+61+155,-0.00001943,1,-0.00000648,-76.43898656,1.568453e-13,10.437 14.563 18.078 
3mer-0+63+157,0.00000053,1,0.00000018,-76.43898638,1.057663e-13,11.780 14.714 18.078 
3mer-0+74+136,0.00000551,1,0.00000184,-76.43898454,8.971007e-14,12.445 14.714 18.078 
3mer-0+22+143,-0.00000998,1,-0.00000333,-76.43898787,3.907566e-13, 7.505 14.939 18.078 
3mer-0+92+161,-0.00000656,1,-0.00000219,-76.43899006,1.028675e-13,11.522 15.184 18.078 
3mer-0+114+162,0.00000840,1,0.00000280,-76.43898726,5.265505e-14,13.898 15.736 18.078 
3mer-0+106+150,0.00000105,1,0.00000035,-76.43898691,5.265505e-14,13.898 15.736 18.078 
3mer-0+81+148,0.00000026,1,0.00000009,-76.43898682,7.166505e-14,12.445 15.858 18.078 
3mer-0+82+83,-0.00030036,1,-0.00010012,-76.43908694,2.431036e-12, 4.956 12.275 18.113 
3mer-0+38+73,-0.00026097,1,-0.00008699,-76.43917393,2.234388e-12, 6.186 10.117 18.113 
3mer-0+92+97,-0.00006459,1,-0.00002153,-76.43919546,1.506687e-12, 6.194 11.522 18.113 
3mer-0+20+101,0.00059730,1,0.00019910,-76.43899636,5.811938e-12, 6.746  6.746 18.113 
3mer-0+86+100,-0.00017748,1,-0.00005916,-76.43905552,1.400499e-12, 6.746 10.840 18.113 
3mer-0+36+79,-0.00022579,1,-0.00007526,-76.43913078,1.298646e-12, 7.489 10.013 18.113 
3mer-0+63+91,-0.00002494,1,-0.00000831,-76.43913910,6.561339e-13, 7.992 11.780 18.113 
3mer-0+71+111,0.00000026,1,0.00000009,-76.43913901,4.647361e-13, 8.595 12.288 18.113 
3mer-0+26+130,0.00006039,2,0.00004026,-76.43909875,1.263640e-12, 8.557  8.843 18.113 
3mer-0+113+152,0.00001313,1,0.00000438,-76.43909438,2.923447e-13, 8.989 13.713 18.113 
3mer-0+136+158,0.00001313,1,0.00000438,-76.43909000,1.085905e-13,11.654 14.714 18.113 
3mer-0+33+164,-0.00006800,1,-0.00002267,-76.43911267,3.079851e-13,10.013 12.099 18.113 
3mer-0+35+76,0.00096277,1,0.00032092,-76.43879174,1.792459e-11, 2.544 12.288 18.113 
3mer-0+30+81,0.00050908,1,0.00016969,-76.43862205,1.558193e-11, 2.632 12.445 18.113 
3mer-0+62+103,0.00001838,1,0.00000613,-76.43861592,1.619235e-12, 5.156 13.512 18.113 
3mer-0+56+106,0.00001838,1,0.00000613,-76.43860980,8.617999e-13, 6.186 13.898 18.113 
3mer-0+67+93,0.00005277,1,0.00001759,-76.43859221,2.091768e-13, 9.698 14.212 18.113 
3mer-0+78+110,0.00001313,1,0.00000438,-76.43858783,2.995232e-13, 8.324 14.689 18.113 
3mer-0+13+131,-0.00172679,1,-0.00057560,-76.43916343,7.777252e-12, 2.680 15.410 18.113 
3mer-0+69+125,-0.00002573,1,-0.00000858,-76.43917200,3.016381e-13, 7.916 15.410 18.113 
3mer-0+29+162,-0.00054348,1,-0.00018116,-76.43935316,7.707089e-12, 2.632 15.736 18.113 
3mer-0+21+144,0.00002888,1,0.00000963,-76.43934354,1.065626e-12, 5.059 15.831 18.113 
3mer-0+19+156,0.00004542,1,0.00001514,-76.43932840,1.138410e-12, 4.716 16.613 18.113 
3mer-0+39+62,0.00003124,1,0.00001041,-76.43931798,4.479950e-12, 5.156  9.561 18.233 
3mer-0+57+66,0.00000971,1,0.00000324,-76.43931474,6.021345e-13, 8.324 11.562 18.233 
3mer-0+104+122,0.00000866,1,0.00000289,-76.43931185,4.828060e-13, 8.557 12.106 18.233 
3mer-0+52+87,-0.00005435,1,-0.00001812,-76.43932997,6.637178e-13, 8.595 10.840 18.233 
3mer-0+54+111,-0.00004542,1,-0.00001514,-76.43934511,7.435804e-13, 8.595 10.437 18.233 
3mer-0+22+120,0.00003912,2,0.00002608,-76.43931903,1.891573e-12, 7.505  8.756 18.233 
3mer-0+32+112,-0.00010292,2,-0.00006861,-76.43938764,1.156398e-12, 8.756  8.843 18.233 
3mer-0+17+152,0.00020033,2,0.00013355,-76.43925409,5.391523e-12, 5.156  8.989 18.233 
3mer-0+9+138,0.00001181,2,0.00000788,-76.43924622,1.992014e-12, 6.194 10.429 18.233 
3mer-0+46+58,0.00008953,1,0.00002984,-76.43921637,2.776850e-12, 5.382 10.744 18.233 
3mer-0+10+118,0.00009557,2,0.00006371,-76.43915266,1.308209e-12, 6.746 11.016 18.233 
3mer-0+72+151,-0.00003072,1,-0.00001024,-76.43916290,3.122791e-13,10.744 11.150 18.233 
3mer-0+74+132,-0.00000315,1,-0.00000105,-76.43916395,1.924188e-13,11.312 12.445 18.233 
3mer-0+81+142,-0.00001234,1,-0.00000411,-76.43916806,1.924188e-13,11.312 12.445 18.233 
3mer-0+56+80,-0.00012576,1,-0.00004192,-76.43920999,1.482800e-12, 6.186 11.522 18.233 
3mer-0+89+139,-0.00000446,1,-0.00000149,-76.43921147,1.376052e-13,11.651 13.512 18.233 
3mer-0+103+129,0.00001024,1,0.00000341,-76.43920806,1.376052e-13,11.651 13.512 18.233 
3mer-0+92+158,-0.00001050,1,-0.00000350,-76.43921156,2.217164e-13,11.522 11.654 18.233 
3mer-0+37+75,0.00003623,1,0.00001208,-76.43919948,1.958915e-12, 5.514 11.780 18.233 
3mer-0+41+63,-0.00000656,1,-0.00000219,-76.43920167,1.958915e-12, 5.514 11.780 18.233 
3mer-0+33+160,-0.00000210,1,-0.00000070,-76.43920237,3.209260e-13,10.013 11.855 18.233 
3mer-0+36+153,-0.00001523,1,-0.00000508,-76.43920745,3.209260e-13,10.013 11.855 18.233 
3mer-0+117+128,-0.00004883,1,-0.00001628,-76.43922373,7.192970e-13, 7.492 12.106 18.233 
3mer-0+60+71,-0.00004463,1,-0.00001488,-76.43923860,5.015263e-13, 8.324 12.288 18.233 
3mer-0+34+119,-0.00000368,1,-0.00000123,-76.43923983,2.666265e-13,10.117 12.481 18.233 
3mer-0+38+126,0.00000945,1,0.00000315,-76.43923668,2.666265e-13,10.117 12.481 18.233 
3mer-0+49+147,-0.00003046,1,-0.00001015,-76.43924683,5.466992e-13, 7.489 13.272 18.233 
3mer-0+35+116,-0.00076139,1,-0.00025380,-76.43950063,1.282750e-11, 2.544 13.648 18.233 
3mer-0+79+137,0.00001365,1,0.00000455,-76.43949608,4.919950e-13, 7.489 13.747 18.233 
3mer-0+84+123,0.00001365,1,0.00000455,-76.43949153,3.992195e-13, 7.992 13.810 18.233 
3mer-0+45+114,-0.00003859,1,-0.00001286,-76.43950439,4.031190e-13, 7.916 13.898 18.233 
3mer-0+48+106,-0.00005619,1,-0.00001873,-76.43952312,4.031190e-13, 7.916 13.898 18.233 
3mer-0+29+145,0.00039514,1,0.00013171,-76.43939141,1.028871e-11, 2.632 14.197 18.233 
3mer-0+25+121,-0.00013836,1,-0.00004612,-76.43943753,1.357773e-12, 5.059 14.507 18.233 
3mer-0+21+140,0.00001497,1,0.00000499,-76.43943254,1.357773e-12, 5.059 14.507 18.233 
3mer-0+91+155,0.00009452,1,0.00003151,-76.43940103,3.404498e-13, 7.992 14.563 18.233 
3mer-0+77+110,-0.00000184,1,-0.00000061,-76.43940165,1.266964e-13,11.016 14.689 18.233 
3mer-0+7+136,0.00074092,1,0.00024697,-76.43915467,8.758778e-12, 2.680 14.714 18.233 
3mer-0+24+143,0.00055739,1,0.00018580,-76.43896888,9.779848e-12, 2.544 14.939 18.233 
3mer-0+68+135,-0.00001523,1,-0.00000508,-76.43897395,2.237941e-13, 8.756 15.288 18.233 
3mer-0+64+125,-0.00000394,1,-0.00000131,-76.43897527,1.293300e-13,10.429 15.410 18.233 
3mer-0+85+159,-0.00001602,1,-0.00000534,-76.43898060,2.470221e-13, 8.324 15.560 18.233 
3mer-0+104+141,-0.00000893,1,-0.00000298,-76.43898358,7.837698e-14,12.106 15.686 18.233 
3mer-0+128+144,0.00000105,1,0.00000035,-76.43898323,7.624612e-14,12.106 15.831 18.233 
3mer-0+6+148,0.00072175,1,0.00024058,-76.43874265,6.996966e-12, 2.680 15.858 18.233 
3mer-0+59+156,-0.00000053,1,-0.00000018,-76.43874282,1.744263e-13, 8.756 16.613 18.233 
3mer-0+61+62,-0.00002941,1,-0.00000980,-76.43875262,3.441802e-12, 5.156 10.437 18.237 
3mer-0+63+65,0.00000683,1,0.00000228,-76.43875035,6.615530e-13, 7.916 11.780 18.237 
3mer-0+72+84,0.00002337,1,0.00000779,-76.43874256,8.473306e-13, 7.992 10.744 18.237 
3mer-0+80+84,0.00001103,1,0.00000368,-76.43873888,6.870352e-13, 7.992 11.522 18.237 
3mer-0+102+111,-0.00003361,1,-0.00001120,-76.43875009,4.531512e-13, 8.595 12.308 18.237 
3mer-0+8+120,0.00020295,2,0.00013530,-76.43861478,3.363650e-12, 6.194  8.756 18.237 
3mer-0+28+152,-0.00023209,2,-0.00015473,-76.43876951,4.738804e-12, 5.382  8.989 18.237 
3mer-0+14+165,-0.00012077,2,-0.00008052,-76.43885003,3.419906e-12, 5.382 10.021 18.237 
3mer-0+18+138,0.00001785,2,0.00001190,-76.43883813,1.124597e-12, 7.492 10.429 18.237 
3mer-0+18+134,-0.00010555,2,-0.00007036,-76.43890849,1.124597e-12, 7.492 10.429 18.237 
3mer-0+49+52,-0.00000525,1,-0.00000175,-76.43891024,1.002749e-12, 7.489 10.840 18.237 
3mer-0+123+154,-0.00000604,1,-0.00000201,-76.43891225,1.469412e-13,11.150 13.810 18.237 
3mer-0+22+151,-0.00003938,2,-0.00002625,-76.43893851,9.154996e-13, 7.505 11.150 18.237 
3mer-0+32+154,0.00005724,2,0.00003816,-76.43890035,5.596832e-13, 8.843 11.150 18.237 
3mer-0+34+132,-0.00000814,1,-0.00000271,-76.43890306,3.579450e-13,10.117 11.312 18.237 
3mer-0+37+70,0.00010108,1,0.00003369,-76.43886937,2.070634e-12, 5.514 11.562 18.237 
3mer-0+55+57,-0.00007850,1,-0.00002617,-76.43889554,3.805910e-13, 9.698 11.562 18.237 
3mer-0+57+153,-0.00000683,1,-0.00000228,-76.43889781,2.083192e-13,11.562 11.855 18.237 
3mer-0+10+133,-0.00015648,2,-0.00010432,-76.43900213,9.868917e-13, 6.746 12.099 18.237 
3mer-0+87+102,0.00001969,1,0.00000656,-76.43899557,4.531512e-13, 8.595 12.308 18.237 
3mer-0+45+74,0.00000604,1,0.00000201,-76.43899356,5.611233e-13, 7.916 12.445 18.237 
3mer-0+33+119,-0.00000341,1,-0.00000114,-76.43899469,2.748183e-13,10.013 12.481 18.237 
3mer-0+33+163,-0.00003124,1,-0.00001041,-76.43900511,2.748183e-13,10.013 12.481 18.237 
3mer-0+24+147,0.00084856,1,0.00028285,-76.43872225,1.393876e-11, 2.544 13.272 18.237 
3mer-0+60+89,0.00000840,1,0.00000280,-76.43871945,3.770344e-13, 8.324 13.512 18.237 
3mer-0+85+89,-0.00000709,1,-0.00000236,-76.43872182,3.770344e-13, 8.324 13.512 18.237 
3mer-0+29+149,-0.00033291,1,-0.00011097,-76.43883279,1.157466e-11, 2.632 13.648 18.237 
3mer-0+98+114,-0.00001707,1,-0.00000569,-76.43883848,1.545281e-13,10.895 13.898 18.237 
3mer-0+98+106,0.00002625,1,0.00000875,-76.43882973,1.545281e-13,10.895 13.898 18.237 
3mer-0+11+121,-0.00168216,1,-0.00056072,-76.43939044,9.133880e-12, 2.680 14.507 18.237 
3mer-0+151+155,-0.00000893,1,-0.00000298,-76.43939342,1.253097e-13,11.150 14.563 18.237 
3mer-0+68+109,-0.00001812,1,-0.00000604,-76.43939946,2.521618e-13, 8.756 14.689 18.237 
3mer-0+16+157,-0.00014887,1,-0.00004962,-76.43944908,1.605172e-12, 4.716 14.714 18.237 
3mer-0+16+136,0.00018746,1,0.00006249,-76.43938659,1.605172e-12, 4.716 14.714 18.237 
3mer-0+29+143,0.00037623,1,0.00012541,-76.43926118,8.824668e-12, 2.632 14.939 18.237 
3mer-0+35+161,0.00044318,1,0.00014773,-76.43911345,9.308787e-12, 2.544 15.184 18.237 
3mer-0+94+135,-0.00000446,1,-0.00000149,-76.43911494,9.484457e-14,11.654 15.288 18.237 
3mer-0+88+125,0.00001050,1,0.00000350,-76.43911144,8.277421e-14,12.099 15.410 18.237 
3mer-0+25+159,0.00011342,1,0.00003781,-76.43907363,1.099529e-12, 5.059 15.560 18.237 
3mer-0+129+159,-0.00000079,1,-0.00000026,-76.43907390,9.003913e-14,11.651 15.560 18.237 
3mer-0+77+141,0.00001234,1,0.00000411,-76.43906978,1.039634e-13,11.016 15.686 18.237 
3mer-0+90+141,0.00000945,1,0.00000315,-76.43906663,1.039634e-13,11.016 15.686 18.237 
3mer-0+6+150,0.00115076,1,0.00038359,-76.43868305,7.155952e-12, 2.680 15.736 18.237 
3mer-0+108+156,0.00000840,1,0.00000280,-76.43868025,7.392236e-14,11.654 16.613 18.237 
3mer-0+80+83,-0.00000263,1,-0.00000088,-76.43868112,2.795449e-12, 4.956 11.522 18.420 
3mer-0+38+62,-0.00000210,1,-0.00000070,-76.43868182,3.668052e-12, 5.156 10.117 18.420 
3mer-0+57+62,0.00006039,1,0.00002013,-76.43866169,2.457315e-12, 5.156 11.562 18.420 
3mer-0+82+101,0.00021608,1,0.00007203,-76.43858967,9.170206e-13, 6.746 12.275 18.420 
3mer-0+38+79,-0.00019560,1,-0.00006520,-76.43865487,1.197254e-12, 7.489 10.117 18.420 
3mer-0+76+79,0.00003912,1,0.00001304,-76.43864183,6.680547e-13, 7.489 12.288 18.420 
3mer-0+80+117,0.00005041,1,0.00001680,-76.43862502,8.093267e-13, 7.492 11.522 18.420 
3mer-0+92+122,0.00003124,1,0.00001041,-76.43861461,5.432357e-13, 8.557 11.522 18.420 
3mer-0+36+111,-0.00006748,1,-0.00002249,-76.43863710,8.168079e-13, 8.595 10.013 18.420 
3mer-0+33+111,-0.00005067,1,-0.00001689,-76.43865399,8.168079e-13, 8.595 10.013 18.420 
3mer-0+57+120,0.00001076,1,0.00000359,-76.43865040,5.018495e-13, 8.756 11.562 18.420 
3mer-0+10+130,-0.00023131,2,-0.00015420,-76.43880461,2.452868e-12, 6.746  8.843 18.420 
3mer-0+20+130,0.00004988,2,0.00003326,-76.43877135,2.452868e-12, 6.746  8.843 18.420 
3mer-0+10+152,0.00016593,2,0.00011062,-76.43866073,2.335561e-12, 6.746  8.989 18.420 
3mer-0+52+152,-0.00001076,1,-0.00000359,-76.43866432,5.627987e-13, 8.989 10.840 18.420 
3mer-0+33+138,0.00002731,1,0.00000910,-76.43865522,4.572696e-13,10.013 10.429 18.420 
3mer-0+89+138,0.00001785,1,0.00000595,-76.43864927,1.860984e-13,10.429 13.512 18.420 
3mer-0+121+151,-0.00001628,1,-0.00000543,-76.43865469,1.230471e-13,11.150 14.507 18.420 
3mer-0+83+92,-0.00016488,1,-0.00005496,-76.43870965,2.795449e-12, 4.956 11.522 18.420 
3mer-0+109+129,0.00001418,1,0.00000473,-76.43870493,1.038777e-13,11.651 14.689 18.420 
3mer-0+110+129,0.00000289,1,0.00000096,-76.43870396,1.038777e-13,11.651 14.689 18.420 
3mer-0+35+63,-0.00083990,1,-0.00027997,-76.43898393,1.934638e-11, 2.544 11.780 18.420 
3mer-0+46+63,0.00007141,1,0.00002380,-76.43896013,2.043291e-12, 5.382 11.780 18.420 
3mer-0+109+153,-0.00000446,1,-0.00000149,-76.43896161,9.859683e-14,11.855 14.689 18.420 
3mer-0+76+164,0.00004726,1,0.00001575,-76.43894586,1.584349e-13,12.099 12.288 18.420 
3mer-0+35+81,0.00000788,1,0.00000263,-76.43894323,1.640942e-11, 2.544 12.445 18.420 
3mer-0+73+81,0.00026045,1,0.00008682,-76.43885642,1.141374e-12, 6.186 12.445 18.420 
3mer-0+29+106,0.00011421,1,0.00003807,-76.43881835,1.063738e-11, 2.632 13.898 18.420 
3mer-0+30+106,0.00066163,1,0.00022054,-76.43859781,1.063738e-11, 2.632 13.898 18.420 
3mer-0+60+93,0.00002022,1,0.00000674,-76.43859107,3.144755e-13, 8.324 14.212 18.420 
3mer-0+78+93,-0.00000998,1,-0.00000333,-76.43859439,3.144755e-13, 8.324 14.212 18.420 
3mer-0+46+121,0.00005330,1,0.00001777,-76.43857663,1.094160e-12, 5.382 14.507 18.420 
3mer-0+96+155,0.00004647,1,0.00001549,-76.43856114,7.094721e-13, 6.194 14.563 18.420 
3mer-0+97+155,-0.00004778,1,-0.00001593,-76.43857706,7.094721e-13, 6.194 14.563 18.420 
3mer-0+29+136,0.00046760,1,0.00015587,-76.43842120,8.964059e-12, 2.632 14.714 18.420 
3mer-0+84+136,-0.00000998,1,-0.00000333,-76.43842452,3.201618e-13, 7.992 14.714 18.420 
3mer-0+117+143,0.00000184,1,0.00000061,-76.43842391,3.712856e-13, 7.492 14.939 18.420 
3mer-0+21+125,0.00000735,1,0.00000245,-76.43842146,1.098592e-12, 5.059 15.410 18.420 
3mer-0+21+131,-0.00008769,1,-0.00002923,-76.43845069,1.098592e-12, 5.059 15.410 18.420 
3mer-0+37+125,0.00000499,1,0.00000166,-76.43844903,8.487413e-13, 5.514 15.410 18.420 
3mer-0+67+131,-0.00000866,1,-0.00000289,-76.43845192,1.560021e-13, 9.698 15.410 18.420 
3mer-0+120+159,-0.00002205,1,-0.00000735,-76.43845927,2.058808e-13, 8.756 15.560 18.420 
3mer-0+60+141,0.00002389,1,0.00000796,-76.43845130,2.338531e-13, 8.324 15.686 18.420 
3mer-0+119+141,0.00000919,1,0.00000306,-76.43844824,6.937103e-14,12.481 15.686 18.420 
3mer-0+73+162,0.00018378,1,0.00006126,-76.43838698,5.645431e-13, 6.186 15.736 18.420 
3mer-0+78+144,-0.00002731,1,-0.00000910,-76.43839608,2.274952e-13, 8.324 15.831 18.420 
3mer-0+6+156,0.00120274,1,0.00040091,-76.43799517,5.902809e-12, 2.680 16.613 18.420 
3mer-0+13+156,0.00012576,1,0.00004192,-76.43795325,5.902809e-12, 2.680 16.613 18.420 
3mer-0+52+65,-0.00013180,1,-0.00004393,-76.43799718,8.229707e-13, 7.916 10.840 18.428 
3mer-0+40+84,0.00016016,1,0.00005339,-76.43794379,1.995377e-12, 7.992  7.992 18.428 
3mer-0+45+61,0.00014151,1,0.00004717,-76.43789662,9.219957e-13, 7.916 10.437 18.428 
3mer-0+18+98,-0.00007115,2,-0.00004743,-76.43794406,9.560437e-13, 7.492 10.895 18.428 
3mer-0+14+154,-0.00019192,2,-0.00012795,-76.43807201,2.406889e-12, 5.382 11.150 18.428 
3mer-0+28+151,0.00005540,2,0.00003693,-76.43803507,2.406889e-12, 5.382 11.150 18.428 
3mer-0+47+132,0.00000368,2,0.00000245,-76.43803262,3.569693e-13,10.021 11.312 18.428 
3mer-0+57+108,0.00000289,1,0.00000096,-76.43803166,2.125499e-13,11.562 11.654 18.428 
3mer-0+70+94,0.00001838,1,0.00000613,-76.43802553,2.125499e-13,11.562 11.654 18.428 
3mer-0+59+133,-0.00006091,2,-0.00004061,-76.43806614,4.374169e-13, 8.756 12.099 18.428 
3mer-0+16+102,-0.00008953,1,-0.00002984,-76.43809599,2.658402e-12, 4.716 12.308 18.428 
3mer-0+143+163,0.00000289,1,0.00000096,-76.43809502,8.020622e-14,12.481 14.939 18.428 
3mer-0+55+147,-0.00003571,1,-0.00001190,-76.43810693,2.438868e-13, 9.698 13.272 18.428 
3mer-0+42+89,-0.00001785,1,-0.00000595,-76.43811288,4.129409e-13, 7.992 13.512 18.428 
3mer-0+119+149,0.00000158,1,0.00000053,-76.43811235,1.052005e-13,12.481 13.648 18.428 
3mer-0+88+121,0.00001523,1,0.00000508,-76.43810728,9.617872e-14,12.099 14.507 18.428 
3mer-0+37+161,-0.00002836,1,-0.00000945,-76.43811673,8.861396e-13, 5.514 15.184 18.428 
3mer-0+23+159,-0.00002153,1,-0.00000718,-76.43812390,5.831605e-13, 6.186 15.560 18.428 
3mer-0+113+141,0.00000289,1,0.00000096,-76.43812294,5.223801e-14,13.713 15.686 18.428 
3mer-0+68+150,0.00000840,1,0.00000280,-76.43812014,1.987988e-13, 8.756 15.736 18.428 
3mer-0+52+73,-0.00038175,1,-0.00012725,-76.43824739,1.718003e-12, 6.186 10.840 18.452 
3mer-0+57+69,-0.00000053,1,-0.00000018,-76.43824756,6.755748e-13, 7.916 11.562 18.452 
3mer-0+18+91,-0.00016042,2,-0.00010695,-76.43835451,2.412345e-12, 7.492  7.992 18.452 
3mer-0+26+84,0.00014467,2,0.00009644,-76.43825807,1.619213e-12, 7.992  8.557 18.452 
3mer-0+47+112,-0.00002310,2,-0.00001540,-76.43827347,7.667123e-13, 8.756 10.021 18.452 
3mer-0+82+120,-0.00002337,1,-0.00000779,-76.43828126,4.171333e-13, 8.756 12.275 18.452 
3mer-0+116+134,-0.00002573,1,-0.00000858,-76.43828984,1.796447e-13,10.429 13.648 18.452 
3mer-0+56+61,0.00018904,1,0.00006301,-76.43822682,1.924723e-12, 6.186 10.437 18.452 
3mer-0+51+54,0.00007640,1,0.00002547,-76.43820136,2.922565e-12, 5.382 10.437 18.452 
3mer-0+46+86,-0.00035050,1,-0.00011683,-76.43831819,2.608673e-12, 5.382 10.840 18.452 
3mer-0+33+105,0.00001129,1,0.00000376,-76.43831443,3.989542e-13,10.013 10.895 18.452 
3mer-0+36+98,-0.00001628,1,-0.00000543,-76.43831985,3.989542e-13,10.013 10.895 18.452 
3mer-0+9+154,-0.00010134,2,-0.00006756,-76.43838742,1.572776e-12, 6.194 11.150 18.452 
3mer-0+20+151,0.00008428,2,0.00005619,-76.43833123,1.217442e-12, 6.746 11.150 18.452 
3mer-0+74+142,-0.00000053,1,-0.00000018,-76.43833141,1.856566e-13,11.312 12.445 18.452 
3mer-0+81+132,0.00001076,1,0.00000359,-76.43832782,1.856566e-13,11.312 12.445 18.452 
3mer-0+48+70,0.00010397,1,0.00003466,-76.43829316,6.755748e-13, 7.916 11.562 18.452 
3mer-0+8+158,0.00014992,2,0.00009994,-76.43819322,1.377196e-12, 6.194 11.654 18.452 
3mer-0+100+108,0.00000998,1,0.00000333,-76.43818989,1.066049e-12, 6.746 11.654 18.452 
3mer-0+39+133,-0.00008375,1,-0.00002792,-76.43821781,3.346000e-13, 9.561 12.099 18.452 
3mer-0+44+164,-0.00004883,2,-0.00003256,-76.43825037,4.026839e-13, 8.989 12.099 18.452 
3mer-0+45+76,0.00006879,1,0.00002293,-76.43822744,5.626958e-13, 7.916 12.288 18.452 
3mer-0+65+71,-0.00005356,1,-0.00001785,-76.43824529,5.626958e-13, 7.916 12.288 18.452 
3mer-0+30+102,-0.00012786,1,-0.00004262,-76.43828791,1.523608e-11, 2.632 12.308 18.452 
3mer-0+148+163,-0.00000683,1,-0.00000228,-76.43829019,6.679598e-14,12.481 15.858 18.452 
3mer-0+79+147,-0.00002310,1,-0.00000770,-76.43829789,5.274863e-13, 7.489 13.272 18.452 
3mer-0+19+89,-0.00005067,1,-0.00001689,-76.43831478,2.001417e-12, 4.716 13.512 18.452 
3mer-0+16+103,0.00004332,1,0.00001444,-76.43830034,2.001417e-12, 4.716 13.512 18.452 
3mer-0+118+149,-0.00000683,1,-0.00000228,-76.43830261,1.524115e-13,11.016 13.648 18.452 
3mer-0+29+113,-0.00060623,1,-0.00020208,-76.43850469,1.101524e-11, 2.632 13.713 18.452 
3mer-0+49+137,0.00001076,1,0.00000359,-76.43850110,4.747046e-13, 7.489 13.747 18.452 
3mer-0+67+121,0.00006459,1,0.00002153,-76.43847957,1.860305e-13, 9.698 14.507 18.452 
3mer-0+55+140,-0.00004778,1,-0.00001593,-76.43849550,1.860305e-13, 9.698 14.507 18.452 
3mer-0+108+110,0.00000158,1,0.00000053,-76.43849497,1.032439e-13,11.654 14.689 18.452 
3mer-0+95+109,0.00000998,1,0.00000333,-76.43849165,1.179059e-13,11.150 14.689 18.452 
3mer-0+126+157,-0.00000158,1,-0.00000053,-76.43849217,8.361497e-14,12.481 14.714 18.452 
3mer-0+50+161,-0.00004647,1,-0.00001549,-76.43850766,1.079268e-12, 5.156 15.184 18.452 
3mer-0+94+131,0.00000945,1,0.00000315,-76.43850451,8.941341e-14,11.654 15.410 18.452 
3mer-0+115+125,0.00001050,1,0.00000350,-76.43850101,1.021113e-13,11.150 15.410 18.452 
3mer-0+13+159,-0.00120904,1,-0.00040301,-76.43890403,7.145882e-12, 2.680 15.560 18.452 
3mer-0+40+141,0.00002862,1,0.00000954,-76.43889449,2.628571e-13, 7.992 15.686 18.452 
3mer-0+41+150,-0.00001733,1,-0.00000578,-76.43890026,7.929414e-13, 5.514 15.736 18.452 
3mer-0+37+162,0.00001707,1,0.00000569,-76.43889458,7.929414e-13, 5.514 15.736 18.452 
3mer-0+42+144,0.00000026,1,0.00000009,-76.43889449,2.557107e-13, 7.992 15.831 18.452 
3mer-0+37+120,0.00028145,2,0.00018764,-76.43870685,4.582331e-12, 5.514  8.756 18.480 
3mer-0+39+68,-0.00000630,1,-0.00000210,-76.43870895,8.787989e-13, 8.756  9.561 18.480 
